order_id,total_price,time,quantity
19885,435000,2024-06-03 14:09:00,10
19886,125000,2024-06-03 09:11:00,3
19887,580000,2024-06-03 12:52:00,11
19888,485000,2024-06-03 10:08:00,11
19889,345000,2024-06-03 12:41:00,8
19890,165000,2024-06-03 22:39:00,3
19891,170000,2024-06-03 17:43:00,3
19892,80000,2024-06-03 15:42:00,2
19893,275000,2024-06-03 12:07:00,7
19894,275000,2024-06-03 20:32:00,6
19895,25000,2024-06-03 12:54:00,1
19896,240000,2024-06-03 19:30:00,6
19897,310000,2024-06-03 11:32:00,5
19898,245000,2024-06-03 12:07:00,6
19899,395000,2024-06-03 11:42:00,6
19900,45000,2024-06-03 15:36:00,1
19901,175000,2024-06-03 18:44:00,4
19902,115000,2024-06-03 12:38:00,2
19903,100000,2024-06-03 20:15:00,2
19904,420000,2024-06-03 19:50:00,9
19905,390000,2024-06-03 22:54:00,9
19906,565000,2024-06-03 20:54:00,9
19907,590000,2024-06-03 21:03:00,10
19908,590000,2024-06-03 11:18:00,10
19909,565000,2024-06-03 11:50:00,12
19910,305000,2024-06-03 11:08:00,8
19911,180000,2024-06-03 08:40:00,6
19912,205000,2024-06-03 22:52:00,5
19913,450000,2024-06-03 12:25:00,9
19914,45000,2024-06-03 19:19:00,1
19915,165000,2024-06-03 13:24:00,3
19916,450000,2024-06-03 18:34:00,10
19917,70000,2024-06-03 12:49:00,2
19918,170000,2024-06-03 08:57:00,4
19919,70000,2024-06-03 13:08:00,2
19920,115000,2024-06-03 12:45:00,4
19921,480000,2024-06-03 19:44:00,11
19922,595000,2024-06-03 22:48:00,11
19923,160000,2024-06-03 20:48:00,2
19924,385000,2024-06-03 22:28:00,8
19925,215000,2024-06-03 22:29:00,4
19926,460000,2024-06-03 12:26:00,8
19927,90000,2024-06-03 08:03:00,2
19928,490000,2024-06-03 12:18:00,10
19929,285000,2024-06-03 19:03:00,7
19930,390000,2024-06-03 12:32:00,9
19931,35000,2024-06-03 11:10:00,1
19932,120000,2024-06-03 11:31:00,3
19933,390000,2024-06-03 09:52:00,8
19934,250000,2024-06-03 21:44:00,4
19935,210000,2024-06-03 13:23:00,4
19936,190000,2024-06-03 19:41:00,3
19937,345000,2024-06-03 09:14:00,7
19938,560000,2024-06-03 12:06:00,13
19939,280000,2024-06-03 18:49:00,6
19940,475000,2024-06-03 21:53:00,10
19941,450000,2024-06-03 14:41:00,10
19942,90000,2024-06-03 11:25:00,2
19943,75000,2024-06-03 12:42:00,3
19944,290000,2024-06-03 17:38:00,6
19945,430000,2024-06-03 21:19:00,10
19946,90000,2024-06-03 08:01:00,2
19947,305000,2024-06-03 09:44:00,5
19948,350000,2024-06-03 21:08:00,8
19949,425000,2024-06-03 19:36:00,10
19950,455000,2024-06-03 14:59:00,9
19951,70000,2024-06-03 21:20:00,1
19952,510000,2024-06-03 18:55:00,9
19953,355000,2024-06-03 20:24:00,6
19954,380000,2024-06-03 18:31:00,8
19955,55000,2024-06-03 21:09:00,1
19956,45000,2024-06-03 08:31:00,1
19957,445000,2024-06-03 14:39:00,9
19958,70000,2024-06-03 14:47:00,2
19959,170000,2024-06-03 20:45:00,4
19960,200000,2024-06-03 16:06:00,4
19961,90000,2024-06-03 18:10:00,3
19962,505000,2024-06-03 16:10:00,11
19963,160000,2024-06-03 22:36:00,4
19964,250000,2024-06-03 21:43:00,6
19965,355000,2024-06-03 09:27:00,7
19966,460000,2024-06-03 13:49:00,11
19967,40000,2024-06-03 12:32:00,1
19968,300000,2024-06-03 17:22:00,9
19969,90000,2024-06-03 17:37:00,3
19970,265000,2024-06-03 08:16:00,4
19971,110000,2024-06-03 22:38:00,2
19972,655000,2024-06-03 13:15:00,12
19973,360000,2024-06-03 20:07:00,6
19974,170000,2024-06-03 11:10:00,5
19975,455000,2024-06-03 15:39:00,10
19976,320000,2024-06-03 20:09:00,6
19977,230000,2024-06-03 18:29:00,6
19978,75000,2024-06-03 11:42:00,3
19979,150000,2024-06-03 16:16:00,4
19980,525000,2024-06-03 13:06:00,10
19981,440000,2024-06-03 17:22:00,9
19982,165000,2024-06-03 16:27:00,4
19983,90000,2024-06-03 12:43:00,2
19984,170000,2024-06-03 13:10:00,5
19985,310000,2024-06-03 12:12:00,7
19986,320000,2024-06-03 16:33:00,8
19987,150000,2024-06-03 10:24:00,4
19988,100000,2024-06-03 11:12:00,3
19989,50000,2024-06-03 14:55:00,1
19990,480000,2024-06-03 15:48:00,8
19991,335000,2024-06-03 14:44:00,7
19992,375000,2024-06-03 19:11:00,9
19993,270000,2024-06-03 17:11:00,6
19994,30000,2024-06-03 22:36:00,1
19995,50000,2024-06-03 21:44:00,2
19996,165000,2024-06-03 20:24:00,3
19997,350000,2024-06-03 16:04:00,7
19998,445000,2024-06-03 12:48:00,9
19999,285000,2024-06-03 15:29:00,7
20000,640000,2024-06-03 11:57:00,13
20001,420000,2024-06-03 09:13:00,9
20002,380000,2024-06-03 18:39:00,9
20003,390000,2024-06-03 22:22:00,7
20004,390000,2024-06-03 16:52:00,10
20005,530000,2024-06-03 11:44:00,12
20006,325000,2024-06-03 09:32:00,6
20007,45000,2024-06-03 12:47:00,1
20008,240000,2024-06-03 15:36:00,6
20009,680000,2024-06-03 13:02:00,14
20010,500000,2024-06-03 10:27:00,9
20011,360000,2024-06-03 08:22:00,6
20012,130000,2024-06-03 18:07:00,3
20013,70000,2024-06-03 11:56:00,1
20014,75000,2024-06-03 09:48:00,3
20015,290000,2024-06-03 14:42:00,6
20016,130000,2024-06-03 08:17:00,3
20017,405000,2024-06-03 15:11:00,9
20018,315000,2024-06-03 15:42:00,7
20019,170000,2024-06-03 08:21:00,4
20020,355000,2024-06-03 12:00:00,8
20021,45000,2024-06-03 10:54:00,1
20022,45000,2024-06-03 10:35:00,1
20023,320000,2024-06-03 19:35:00,7
20024,80000,2024-06-03 20:23:00,1
20025,220000,2024-06-03 18:57:00,4
20026,75000,2024-06-03 19:48:00,2
20027,610000,2024-06-03 21:58:00,13
20028,455000,2024-06-03 17:47:00,8
20029,215000,2024-06-03 22:39:00,5
20030,585000,2024-06-03 18:09:00,11
20031,475000,2024-06-03 12:11:00,8
20032,110000,2024-06-03 16:19:00,2
20033,435000,2024-06-03 21:05:00,8
20034,35000,2024-06-03 13:16:00,1
20035,55000,2024-06-03 13:27:00,1
20036,210000,2024-06-03 09:50:00,3
20037,465000,2024-06-03 08:13:00,9
20038,230000,2024-06-03 08:53:00,7
20039,215000,2024-06-03 17:20:00,4
20040,490000,2024-06-03 18:06:00,11
20041,325000,2024-06-03 12:20:00,7
20042,335000,2024-06-03 19:07:00,6
20043,135000,2024-06-03 18:02:00,3
20044,440000,2024-06-03 10:17:00,8
20045,370000,2024-06-03 14:20:00,10
20046,25000,2024-06-03 21:05:00,1
20047,50000,2024-06-03 18:11:00,1
20048,50000,2024-06-03 12:43:00,1
20049,220000,2024-06-03 09:16:00,6
20050,490000,2024-06-03 13:14:00,8
20051,415000,2024-06-03 19:38:00,7
20052,240000,2024-06-03 14:11:00,4
20053,370000,2024-06-03 16:00:00,8
20054,75000,2024-06-03 18:25:00,3
20055,435000,2024-06-03 08:12:00,7
20056,275000,2024-06-03 22:37:00,5
20057,415000,2024-06-03 20:38:00,10
20058,200000,2024-06-03 15:21:00,4
20059,485000,2024-06-03 22:42:00,12
20060,125000,2024-06-03 17:14:00,2
20061,320000,2024-06-03 12:47:00,7
20062,480000,2024-06-03 14:03:00,10
20063,685000,2024-06-03 09:23:00,13
20064,80000,2024-06-03 21:02:00,2
20065,115000,2024-06-03 20:13:00,3
20066,495000,2024-06-03 22:45:00,8
20067,520000,2024-06-03 10:06:00,13
20068,50000,2024-06-03 16:28:00,1
20069,530000,2024-06-03 13:35:00,10
20070,220000,2024-06-03 18:31:00,6
20071,140000,2024-06-03 21:57:00,4
20072,515000,2024-06-03 20:50:00,9
20073,150000,2024-06-03 17:27:00,4
20074,355000,2024-06-03 08:33:00,7
20075,370000,2024-06-03 11:05:00,6
20076,350000,2024-06-03 17:02:00,5
20077,450000,2024-06-03 22:56:00,9
20078,380000,2024-06-03 18:56:00,7
20079,435000,2024-06-03 11:17:00,11
20080,90000,2024-06-03 11:47:00,2
20081,310000,2024-06-03 18:11:00,6
20082,315000,2024-06-03 10:59:00,6
20083,505000,2024-06-03 21:50:00,9
20084,420000,2024-06-03 08:11:00,9
20085,480000,2024-06-03 12:57:00,9
20086,590000,2024-06-03 15:45:00,14
20087,80000,2024-06-03 17:54:00,2
20088,60000,2024-06-03 19:40:00,2
20089,180000,2024-06-03 17:03:00,4
20090,385000,2024-06-03 11:25:00,9
20091,615000,2024-06-03 08:45:00,11
20092,50000,2024-06-03 11:51:00,1
20093,275000,2024-06-03 18:02:00,7
20094,90000,2024-06-03 20:54:00,2
20095,345000,2024-06-03 18:16:00,6
20096,125000,2024-06-03 12:36:00,4
20097,90000,2024-06-03 18:58:00,2
20098,355000,2024-06-03 18:07:00,7
20099,165000,2024-06-03 15:18:00,4
20100,135000,2024-06-03 19:28:00,3
20101,125000,2024-06-03 18:58:00,3
20102,200000,2024-06-03 19:37:00,5
20103,410000,2024-06-03 09:48:00,10
20104,275000,2024-06-03 18:29:00,7
20105,535000,2024-06-03 08:58:00,9
20106,430000,2024-06-03 16:17:00,9
20107,210000,2024-06-03 08:08:00,3
20108,90000,2024-06-03 14:37:00,2
20109,300000,2024-06-03 20:04:00,9
20110,430000,2024-06-03 17:12:00,7
20111,75000,2024-06-03 17:21:00,3
20112,360000,2024-06-03 10:56:00,5
20113,340000,2024-06-03 10:10:00,7
20114,50000,2024-06-03 18:26:00,2
20115,200000,2024-06-03 22:54:00,5
20116,260000,2024-06-03 17:45:00,4
20117,245000,2024-06-03 15:06:00,6
20118,45000,2024-06-03 09:30:00,1
20119,335000,2024-06-03 10:50:00,8
20120,80000,2024-06-03 10:19:00,2
20121,155000,2024-06-03 19:30:00,5
20122,515000,2024-06-03 10:20:00,9
20123,255000,2024-06-04 12:54:00,6
20124,70000,2024-06-04 11:37:00,1
20125,300000,2024-06-04 17:31:00,5
20126,125000,2024-06-04 19:51:00,2
20127,115000,2024-06-04 12:24:00,3
20128,240000,2024-06-04 15:15:00,5
20129,50000,2024-06-04 12:18:00,2
20130,70000,2024-06-04 11:28:00,1
20131,615000,2024-06-04 11:39:00,12
20132,455000,2024-06-04 11:53:00,8
20133,65000,2024-06-04 16:04:00,2
20134,265000,2024-06-04 11:33:00,5
20135,505000,2024-06-04 11:47:00,8
20136,45000,2024-06-04 09:20:00,1
20137,560000,2024-06-04 19:16:00,10
20138,255000,2024-06-04 13:26:00,5
20139,390000,2024-06-04 14:35:00,9
20140,305000,2024-06-04 14:04:00,7
20141,475000,2024-06-04 13:21:00,9
20142,360000,2024-06-04 22:49:00,7
20143,70000,2024-06-04 19:12:00,2
20144,235000,2024-06-04 09:31:00,5
20145,540000,2024-06-04 16:54:00,11
20146,85000,2024-06-04 22:53:00,2
20147,165000,2024-06-04 09:04:00,3
20148,70000,2024-06-04 10:17:00,2
20149,545000,2024-06-04 17:56:00,10
20150,400000,2024-06-04 18:01:00,8
20151,440000,2024-06-04 11:39:00,11
20152,90000,2024-06-04 08:22:00,2
20153,445000,2024-06-04 20:16:00,10
20154,50000,2024-06-04 20:44:00,2
20155,340000,2024-06-04 13:51:00,5
20156,405000,2024-06-04 14:54:00,9
20157,445000,2024-06-04 22:30:00,8
20158,235000,2024-06-04 13:49:00,4
20159,140000,2024-06-04 22:50:00,2
20160,420000,2024-06-04 18:05:00,8
20161,505000,2024-06-04 22:59:00,12
20162,90000,2024-06-04 16:12:00,3
20163,150000,2024-06-04 11:16:00,3
20164,160000,2024-06-04 09:22:00,4
20165,590000,2024-06-04 13:27:00,11
20166,225000,2024-06-04 17:20:00,5
20167,45000,2024-06-04 21:46:00,1
20168,200000,2024-06-04 08:34:00,5
20169,495000,2024-06-04 20:03:00,11
20170,135000,2024-06-04 15:00:00,4
20171,110000,2024-06-04 14:20:00,2
20172,230000,2024-06-04 17:14:00,7
20173,110000,2024-06-04 16:54:00,2
20174,310000,2024-06-04 11:45:00,4
20175,130000,2024-06-04 10:04:00,4
20176,35000,2024-06-04 19:43:00,1
20177,190000,2024-06-04 09:08:00,3
20178,140000,2024-06-04 14:47:00,2
20179,520000,2024-06-04 14:43:00,8
20180,185000,2024-06-04 09:55:00,3
20181,425000,2024-06-04 20:00:00,10
20182,300000,2024-06-04 13:56:00,6
20183,210000,2024-06-04 15:43:00,3
20184,175000,2024-06-04 12:41:00,4
20185,110000,2024-06-04 16:53:00,4
20186,560000,2024-06-04 20:34:00,10
20187,190000,2024-06-04 09:27:00,4
20188,105000,2024-06-04 13:06:00,3
20189,530000,2024-06-04 21:24:00,11
20190,295000,2024-06-04 18:39:00,7
20191,135000,2024-06-04 17:56:00,3
20192,500000,2024-06-04 17:55:00,12
20193,105000,2024-06-04 10:47:00,4
20194,440000,2024-06-04 15:34:00,10
20195,235000,2024-06-04 19:09:00,5
20196,570000,2024-06-04 08:52:00,9
20197,135000,2024-06-04 11:49:00,3
20198,145000,2024-06-04 13:53:00,3
20199,105000,2024-06-04 11:44:00,3
20200,340000,2024-06-04 15:05:00,7
20201,270000,2024-06-04 17:32:00,7
20202,285000,2024-06-04 18:14:00,6
20203,310000,2024-06-04 16:25:00,6
20204,130000,2024-06-04 11:11:00,4
20205,455000,2024-06-04 16:00:00,8
20206,90000,2024-06-04 19:19:00,3
20207,525000,2024-06-04 08:24:00,10
20208,95000,2024-06-04 16:01:00,3
20209,150000,2024-06-04 22:42:00,3
20210,445000,2024-06-04 22:17:00,11
20211,505000,2024-06-04 11:54:00,11
20212,280000,2024-06-04 14:02:00,4
20213,90000,2024-06-04 15:16:00,3
20214,50000,2024-06-04 20:51:00,2
20215,535000,2024-06-04 17:02:00,12
20216,585000,2024-06-04 09:03:00,11
20217,80000,2024-06-04 11:48:00,1
20218,55000,2024-06-04 08:16:00,1
20219,490000,2024-06-04 22:21:00,9
20220,395000,2024-06-04 13:43:00,8
20221,50000,2024-06-04 22:04:00,2
20222,320000,2024-06-04 22:37:00,7
20223,340000,2024-06-04 19:22:00,8
20224,255000,2024-06-04 15:40:00,7
20225,340000,2024-06-04 10:38:00,6
20226,310000,2024-06-04 17:47:00,8
20227,280000,2024-06-04 10:23:00,7
20228,305000,2024-06-04 15:50:00,6
20229,150000,2024-06-04 16:18:00,3
20230,110000,2024-06-04 19:12:00,4
20231,255000,2024-06-04 11:54:00,5
20232,575000,2024-06-04 19:07:00,12
20233,75000,2024-06-04 21:57:00,3
20234,210000,2024-06-04 15:39:00,4
20235,265000,2024-06-04 10:09:00,4
20236,365000,2024-06-04 22:04:00,8
20237,625000,2024-06-04 20:33:00,10
20238,310000,2024-06-04 09:01:00,7
20239,460000,2024-06-04 16:24:00,7
20240,450000,2024-06-04 11:25:00,12
20241,50000,2024-06-04 08:38:00,1
20242,95000,2024-06-04 19:00:00,2
20243,265000,2024-06-04 11:09:00,7
20244,480000,2024-06-04 10:06:00,10
20245,425000,2024-06-04 20:51:00,8
20246,430000,2024-06-04 11:21:00,7
20247,355000,2024-06-04 21:40:00,7
20248,180000,2024-06-04 13:02:00,5
20249,365000,2024-06-04 15:27:00,7
20250,315000,2024-06-04 08:20:00,7
20251,240000,2024-06-04 17:38:00,3
20252,90000,2024-06-04 18:56:00,2
20253,90000,2024-06-04 18:25:00,2
20254,450000,2024-06-04 20:51:00,7
20255,335000,2024-06-04 10:43:00,7
20256,240000,2024-06-04 10:36:00,5
20257,665000,2024-06-04 18:10:00,13
20258,290000,2024-06-04 20:43:00,6
20259,430000,2024-06-04 21:20:00,8
20260,365000,2024-06-04 19:55:00,7
20261,310000,2024-06-04 14:50:00,6
20262,160000,2024-06-04 14:34:00,4
20263,235000,2024-06-04 20:50:00,5
20264,265000,2024-06-04 10:15:00,5
20265,490000,2024-06-04 13:30:00,9
20266,135000,2024-06-04 11:01:00,3
20267,165000,2024-06-04 21:20:00,4
20268,510000,2024-06-04 21:05:00,11
20269,120000,2024-06-04 21:19:00,3
20270,55000,2024-06-04 08:47:00,1
20271,180000,2024-06-04 20:48:00,4
20272,60000,2024-06-04 22:27:00,2
20273,35000,2024-06-04 17:45:00,1
20274,260000,2024-06-04 22:05:00,6
20275,300000,2024-06-04 21:52:00,6
20276,120000,2024-06-04 19:38:00,3
20277,275000,2024-06-04 17:18:00,4
20278,430000,2024-06-04 08:53:00,9
20279,165000,2024-06-04 08:50:00,5
20280,240000,2024-06-04 20:08:00,5
20281,155000,2024-06-04 17:27:00,4
20282,50000,2024-06-04 12:02:00,1
20283,395000,2024-06-04 14:54:00,10
20284,80000,2024-06-04 18:09:00,2
20285,610000,2024-06-04 22:56:00,12
20286,415000,2024-06-04 21:43:00,10
20287,240000,2024-06-04 16:26:00,5
20288,45000,2024-06-04 16:31:00,1
20289,305000,2024-06-04 21:40:00,8
20290,150000,2024-06-04 21:04:00,3
20291,165000,2024-06-04 14:39:00,4
20292,620000,2024-06-04 15:45:00,11
20293,190000,2024-06-04 12:20:00,6
20294,405000,2024-06-04 16:12:00,8
20295,115000,2024-06-04 16:47:00,3
20296,80000,2024-06-04 19:28:00,2
20297,600000,2024-06-04 19:49:00,10
20298,470000,2024-06-04 16:58:00,8
20299,405000,2024-06-04 20:59:00,8
20300,205000,2024-06-04 20:54:00,5
20301,330000,2024-06-04 10:00:00,6
20302,315000,2024-06-04 10:06:00,8
20303,125000,2024-06-04 20:22:00,3
20304,265000,2024-06-04 22:52:00,7
20305,340000,2024-06-04 11:49:00,9
20306,210000,2024-06-04 20:50:00,4
20307,80000,2024-06-04 12:46:00,1
20308,615000,2024-06-04 16:45:00,12
20309,65000,2024-06-04 22:14:00,2
20310,220000,2024-06-04 09:11:00,4
20311,175000,2024-06-04 17:10:00,4
20312,140000,2024-06-04 14:47:00,2
20313,480000,2024-06-04 13:03:00,8
20314,240000,2024-06-04 15:24:00,3
20315,75000,2024-06-04 14:54:00,3
20316,560000,2024-06-04 13:53:00,11
20317,450000,2024-06-04 09:30:00,10
20318,50000,2024-06-04 11:22:00,1
20319,240000,2024-06-04 19:09:00,6
20320,150000,2024-06-04 19:43:00,3
20321,485000,2024-06-04 19:59:00,9
20322,310000,2024-06-04 14:53:00,8
20323,435000,2024-06-04 21:38:00,10
20324,535000,2024-06-04 11:37:00,10
20325,360000,2024-06-04 19:49:00,7
20326,390000,2024-06-04 09:06:00,8
20327,455000,2024-06-04 13:23:00,13
20328,260000,2024-06-04 17:09:00,7
20329,605000,2024-06-04 15:35:00,13
20330,205000,2024-06-04 17:22:00,5
20331,395000,2024-06-04 18:32:00,8
20332,270000,2024-06-04 22:01:00,6
20333,205000,2024-06-04 18:44:00,5
20334,55000,2024-06-04 18:54:00,1
20335,335000,2024-06-04 08:12:00,7
20336,215000,2024-06-04 14:41:00,5
20337,165000,2024-06-04 10:08:00,4
20338,245000,2024-06-04 11:24:00,5
20339,305000,2024-06-04 08:50:00,6
20340,145000,2024-06-04 14:07:00,3
20341,550000,2024-06-04 18:39:00,10
20342,440000,2024-06-04 21:44:00,10
20343,280000,2024-06-04 21:42:00,7
20344,25000,2024-06-04 16:50:00,1
20345,310000,2024-06-04 12:18:00,8
20346,455000,2024-06-04 10:46:00,8
20347,330000,2024-06-04 09:55:00,7
20348,415000,2024-06-04 14:02:00,7
20349,325000,2024-06-04 09:21:00,6
20350,185000,2024-06-04 21:02:00,5
20351,275000,2024-06-04 09:28:00,7
20352,460000,2024-06-04 18:15:00,10
20353,255000,2024-06-04 20:53:00,6
20354,480000,2024-06-04 20:45:00,10
20355,210000,2024-06-04 10:04:00,3
20356,260000,2024-06-05 19:18:00,5
20357,400000,2024-06-05 10:27:00,8
20358,265000,2024-06-05 21:27:00,7
20359,605000,2024-06-05 08:11:00,11
20360,270000,2024-06-05 17:55:00,6
20361,505000,2024-06-05 13:41:00,8
20362,415000,2024-06-05 19:21:00,6
20363,120000,2024-06-05 14:53:00,3
20364,30000,2024-06-05 15:57:00,1
20365,345000,2024-06-05 12:15:00,9
20366,345000,2024-06-05 17:43:00,9
20367,190000,2024-06-05 21:00:00,5
20368,310000,2024-06-05 16:54:00,6
20369,485000,2024-06-05 19:31:00,10
20370,310000,2024-06-05 16:38:00,5
20371,455000,2024-06-05 13:07:00,11
20372,185000,2024-06-05 21:05:00,5
20373,305000,2024-06-05 08:08:00,7
20374,355000,2024-06-05 18:53:00,8
20375,465000,2024-06-05 20:26:00,8
20376,60000,2024-06-05 18:48:00,2
20377,90000,2024-06-05 19:10:00,3
20378,390000,2024-06-05 12:50:00,9
20379,350000,2024-06-05 11:41:00,9
20380,410000,2024-06-05 08:37:00,8
20381,265000,2024-06-05 20:26:00,6
20382,270000,2024-06-05 16:17:00,6
20383,525000,2024-06-05 18:46:00,14
20384,190000,2024-06-05 20:23:00,4
20385,520000,2024-06-05 16:45:00,9
20386,360000,2024-06-05 10:02:00,8
20387,440000,2024-06-05 17:30:00,9
20388,250000,2024-06-05 20:54:00,4
20389,45000,2024-06-05 18:54:00,1
20390,95000,2024-06-05 18:25:00,2
20391,375000,2024-06-05 18:46:00,9
20392,110000,2024-06-05 08:28:00,2
20393,250000,2024-06-05 10:01:00,6
20394,275000,2024-06-05 16:19:00,5
20395,290000,2024-06-05 12:59:00,4
20396,210000,2024-06-05 15:31:00,6
20397,385000,2024-06-05 14:18:00,9
20398,340000,2024-06-05 20:20:00,6
20399,250000,2024-06-05 16:01:00,5
20400,660000,2024-06-05 13:54:00,14
20401,185000,2024-06-05 20:41:00,5
20402,380000,2024-06-05 14:20:00,8
20403,180000,2024-06-05 13:29:00,4
20404,525000,2024-06-05 22:25:00,9
20405,365000,2024-06-05 14:22:00,8
20406,440000,2024-06-05 21:21:00,10
20407,340000,2024-06-05 19:37:00,5
20408,150000,2024-06-05 17:18:00,3
20409,290000,2024-06-05 10:51:00,6
20410,435000,2024-06-05 22:48:00,9
20411,335000,2024-06-05 22:12:00,5
20412,515000,2024-06-05 08:48:00,10
20413,375000,2024-06-05 20:06:00,7
20414,390000,2024-06-05 09:21:00,6
20415,355000,2024-06-05 18:29:00,6
20416,575000,2024-06-05 12:49:00,11
20417,425000,2024-06-05 08:59:00,8
20418,245000,2024-06-05 11:05:00,7
20419,220000,2024-06-05 17:36:00,5
20420,230000,2024-06-05 14:38:00,5
20421,525000,2024-06-05 10:32:00,10
20422,90000,2024-06-05 11:04:00,2
20423,435000,2024-06-05 20:07:00,9
20424,395000,2024-06-05 09:57:00,8
20425,475000,2024-06-05 21:01:00,9
20426,210000,2024-06-05 17:41:00,5
20427,185000,2024-06-05 08:15:00,5
20428,85000,2024-06-05 09:39:00,2
20429,300000,2024-06-05 15:18:00,6
20430,160000,2024-06-05 09:18:00,2
20431,165000,2024-06-05 17:25:00,5
20432,495000,2024-06-05 21:55:00,8
20433,265000,2024-06-05 22:22:00,5
20434,495000,2024-06-05 22:35:00,9
20435,220000,2024-06-05 17:10:00,6
20436,155000,2024-06-05 09:09:00,3
20437,150000,2024-06-05 16:58:00,4
20438,45000,2024-06-05 17:19:00,1
20439,420000,2024-06-05 16:47:00,10
20440,375000,2024-06-05 16:06:00,9
20441,65000,2024-06-05 19:56:00,2
20442,160000,2024-06-05 08:10:00,4
20443,210000,2024-06-05 15:22:00,3
20444,340000,2024-06-05 21:21:00,8
20445,230000,2024-06-05 16:38:00,5
20446,90000,2024-06-05 18:13:00,2
20447,585000,2024-06-05 10:32:00,12
20448,115000,2024-06-05 18:56:00,3
20449,480000,2024-06-05 20:01:00,11
20450,60000,2024-06-05 12:54:00,2
20451,430000,2024-06-05 12:13:00,10
20452,360000,2024-06-05 20:46:00,7
20453,25000,2024-06-05 21:34:00,1
20454,80000,2024-06-05 15:18:00,2
20455,160000,2024-06-05 14:48:00,4
20456,170000,2024-06-05 14:53:00,4
20457,85000,2024-06-05 22:27:00,2
20458,250000,2024-06-05 08:31:00,5
20459,160000,2024-06-05 08:18:00,4
20460,435000,2024-06-05 12:32:00,7
20461,75000,2024-06-05 17:48:00,3
20462,155000,2024-06-05 19:45:00,4
20463,255000,2024-06-05 20:10:00,6
20464,175000,2024-06-05 20:54:00,4
20465,230000,2024-06-05 19:11:00,6
20466,335000,2024-06-05 22:12:00,6
20467,265000,2024-06-05 13:42:00,7
20468,455000,2024-06-05 19:16:00,11
20469,170000,2024-06-05 09:30:00,4
20470,120000,2024-06-05 17:58:00,2
20471,345000,2024-06-05 12:44:00,7
20472,390000,2024-06-05 12:59:00,7
20473,70000,2024-06-05 15:18:00,1
20474,555000,2024-06-05 17:06:00,10
20475,370000,2024-06-05 15:08:00,10
20476,410000,2024-06-05 12:12:00,8
20477,645000,2024-06-05 19:06:00,12
20478,90000,2024-06-05 18:35:00,3
20479,60000,2024-06-05 22:20:00,2
20480,120000,2024-06-05 22:37:00,3
20481,360000,2024-06-05 18:24:00,7
20482,335000,2024-06-05 13:09:00,10
20483,550000,2024-06-05 19:31:00,13
20484,375000,2024-06-05 16:13:00,10
20485,585000,2024-06-05 21:05:00,10
20486,435000,2024-06-05 08:37:00,8
20487,325000,2024-06-05 13:47:00,8
20488,50000,2024-06-05 18:53:00,2
20489,370000,2024-06-05 13:09:00,9
20490,400000,2024-06-05 19:26:00,10
20491,510000,2024-06-05 19:34:00,11
20492,235000,2024-06-05 21:13:00,5
20493,280000,2024-06-05 13:05:00,5
20494,120000,2024-06-05 18:20:00,3
20495,90000,2024-06-05 17:39:00,2
20496,200000,2024-06-05 11:18:00,5
20497,455000,2024-06-05 20:32:00,9
20498,305000,2024-06-05 11:59:00,7
20499,365000,2024-06-05 21:01:00,7
20500,690000,2024-06-05 19:08:00,14
20501,70000,2024-06-05 10:10:00,1
20502,345000,2024-06-05 08:01:00,7
20503,100000,2024-06-05 13:41:00,2
20504,610000,2024-06-05 18:41:00,12
20505,305000,2024-06-05 18:07:00,8
20506,90000,2024-06-05 10:37:00,3
20507,370000,2024-06-05 09:41:00,8
20508,535000,2024-06-05 08:51:00,11
20509,120000,2024-06-05 14:46:00,3
20510,35000,2024-06-05 12:25:00,1
20511,75000,2024-06-05 19:44:00,2
20512,720000,2024-06-05 08:50:00,13
20513,265000,2024-06-05 12:01:00,7
20514,285000,2024-06-05 17:37:00,5
20515,120000,2024-06-05 18:51:00,2
20516,330000,2024-06-05 13:16:00,6
20517,415000,2024-06-05 21:38:00,9
20518,220000,2024-06-05 10:30:00,4
20519,170000,2024-06-05 10:16:00,4
20520,425000,2024-06-05 09:08:00,7
20521,525000,2024-06-05 22:15:00,12
20522,90000,2024-06-05 12:53:00,2
20523,460000,2024-06-05 15:03:00,11
20524,55000,2024-06-05 21:40:00,1
20525,465000,2024-06-05 14:03:00,10
20526,45000,2024-06-05 13:03:00,1
20527,475000,2024-06-05 10:39:00,9
20528,565000,2024-06-05 18:39:00,11
20529,165000,2024-06-05 21:55:00,4
20530,340000,2024-06-05 16:06:00,5
20531,405000,2024-06-05 22:21:00,10
20532,320000,2024-06-05 10:34:00,8
20533,165000,2024-06-05 13:05:00,3
20534,100000,2024-06-05 08:30:00,3
20535,200000,2024-06-05 18:13:00,3
20536,80000,2024-06-05 11:36:00,2
20537,135000,2024-06-05 14:42:00,3
20538,350000,2024-06-05 10:33:00,9
20539,385000,2024-06-05 08:49:00,7
20540,500000,2024-06-05 12:39:00,10
20541,290000,2024-06-05 12:27:00,4
20542,475000,2024-06-05 08:24:00,10
20543,450000,2024-06-05 22:16:00,12
20544,480000,2024-06-05 17:49:00,10
20545,240000,2024-06-05 09:52:00,6
20546,135000,2024-06-05 11:29:00,4
20547,405000,2024-06-05 15:30:00,10
20548,250000,2024-06-05 08:32:00,7
20549,380000,2024-06-05 12:35:00,9
20550,430000,2024-06-05 17:31:00,8
